EventType,Time,AccountId,X,Y,IsGame
LogPlayerTakeDamage,1538168205265,account.6e355a6142e14498b7a42386ea18a04c,312363.44,514865.66,3.0
LogPlayerAttack,1538168205297,account.8ceb06cccee44176a77ec4482b7310bd,312912.22,518171.22,3.0
LogPlayerAttack,1538168205368,account.8ceb06cccee44176a77ec4482b7310bd,312912.22,518171.22,3.0
LogItemPickup,1538168205399,account.b98ff2e52c124950921b776688ed4de0,334028.84,472590.3,3.0
LogPlayerAttack,1538168205472,account.8ceb06cccee44176a77ec4482b7310bd,312912.22,518171.22,3.0
LogPlayerTakeDamage,1538168205499,account.372e2dafa5bc45f5872e111a268ec786,311899.5,513901.84,3.0
LogPlayerPosition,1538168205500,account.2f87a18ceaa34e3aaba2b8272ea4e041,291538.47,451070.78,3.0
LogPlayerAttack,1538168205558,account.8ceb06cccee44176a77ec4482b7310bd,312912.22,518171.22,3.0
LogPlayerAttack,1538168205594,account.6e355a6142e14498b7a42386ea18a04c,312374.28,514863.84,3.0
LogVehicleDestroy,1538168205620,,0.0,0.0,3.0
LogPlayerAttack,1538168205639,account.8ceb06cccee44176a77ec4482b7310bd,312912.22,518171.22,3.0
LogPlayerTakeDamage,1538168205698,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogPlayerAttack,1538168205744,account.8ceb06cccee44176a77ec4482b7310bd,312912.22,518171.22,3.0
LogPlayerAttack,1538168205814,account.8ceb06cccee44176a77ec4482b7310bd,312912.22,518171.22,3.0
LogPlayerPosition,1538168205862,account.682c9048f5b44672b1d99d0e314e4277,293120.1,452147.5,3.0
LogPlayerPosition,1538168206144,account.a418112c51d34450b189f9ca779953cb,348279.56,386417.72,3.0
LogItemUse,1538168206203,account.8b6c61d8f84242d2924c20fcf1911ded,307745.75,380722.72,3.0
LogPlayerAttack,1538168206293,account.6e355a6142e14498b7a42386ea18a04c,312413.28,514857.34,3.0
LogPlayerPosition,1538168206377,account.8f30456d318d403b91a1ec5d2ea38af9,346641.4,393282.16,3.0
LogPlayerTakeDamage,1538168206487,account.372e2dafa5bc45f5872e111a268ec786,311950.5,513990.75,3.0
LogPlayerPosition,1538168206488,account.b7a12bf8f452474c8e47d4add686f20a,334489.4,472018.84,3.0
LogPlayerPosition,1538168206488,account.58bae4eac7344212bdae3c03f6688908,347625.62,387656.66,3.0
LogPlayerPosition,1538168206488,account.3a89e13dfda54bcb895726595a07ca03,237120.5,539607.7,3.0
LogPlayerPosition,1538168206489,account.2c0efbc50b5c4d6890345f7af6619a98,211963.23,467866.2,3.0
LogItemAttach,1538168206573,account.b98ff2e52c124950921b776688ed4de0,334028.84,472590.3,3.0
LogItemPickup,1538168206573,account.b98ff2e52c124950921b776688ed4de0,334028.84,472590.3,3.0
LogPlayerLogout,1538168206644,account.662c2261f83c48f5875e3164fa6433d4,0.0,0.0,3.0
LogPlayerTakeDamage,1538168206698,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogItemDrop,1538168206715,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogPlayerPosition,1538168206867,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogPlayerPosition,1538168206867,account.a0692029650b42e18edf5c7d1ef21ccb,331935.0,473886.56,3.0
LogPlayerPosition,1538168206867,account.c063f69c171b4de2b8d4bd405d7c7d4b,213311.47,466966.06,3.0
LogPlayerPosition,1538168206867,account.0c01655d1e2c4b908a1c4d3f55aad29c,215113.7,465988.06,3.0
LogPlayerPosition,1538168206867,account.b98ff2e52c124950921b776688ed4de0,334028.84,472590.3,3.0
LogPlayerPosition,1538168206867,account.823788e851224330b59b44a27da95662,210738.75,466785.38,3.0
LogPlayerPosition,1538168206867,account.72bb9b59202c40cbb37ef820f434a330,330975.66,472815.94,3.0
LogPlayerPosition,1538168206868,account.6592d11f6ea541f4ae7d50fddb1ebfba,268577.03,539873.7,3.0
LogPlayerLogout,1538168207056,account.b8b47abb0d894a139a573727858ac85a,0.0,0.0,3.0
LogPlayerAttack,1538168207326,account.6e355a6142e14498b7a42386ea18a04c,312419.38,514856.3,3.0
LogItemPickup,1538168207375,account.c063f69c171b4de2b8d4bd405d7c7d4b,213336.0,466986.34,3.0
LogItemUnequip,1538168207426,account.91120ae47a154d43b28c6cc4151ae85f,309534.16,519496.78,3.0
LogItemEquip,1538168207427,account.91120ae47a154d43b28c6cc4151ae85f,309534.16,519496.78,3.0
LogPlayerTakeDamage,1538168207481,account.372e2dafa5bc45f5872e111a268ec786,311999.94,514076.94,3.0
LogItemPickup,1538168207493,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogPlayerPosition,1538168207624,account.a4a576f4eeaa47d2868da7cf87b3d36f,245782.05,534540.2,3.0
LogPlayerTakeDamage,1538168207688,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogItemPickup,1538168207704,account.6592d11f6ea541f4ae7d50fddb1ebfba,268577.44,539873.8,3.0
LogItemPickup,1538168207841,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogPlayerPosition,1538168207859,account.58d9b0de1b44427187ce530854f578ec,246204.81,535627.4,3.0
LogPlayerPosition,1538168208167,account.5df53cd7d6e44612aaccbb0e1cd8c33c,246780.45,530135.9,3.0
LogItemPickup,1538168208286,account.823788e851224330b59b44a27da95662,210752.61,466860.38,3.0
LogItemPickup,1538168208359,account.6592d11f6ea541f4ae7d50fddb1ebfba,268577.44,539873.8,3.0
LogPlayerTakeDamage,1538168208482,account.372e2dafa5bc45f5872e111a268ec786,312049.9,514164.06,3.0
LogPlayerTakeDamage,1538168208687,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogItemUnequip,1538168209122,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogItemDrop,1538168209123,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogItemEquip,1538168209123,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogItemPickup,1538168209123,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogPlayerPosition,1538168209181,account.6e355a6142e14498b7a42386ea18a04c,312054.22,514714.94,3.0
LogItemUse,1538168209484,account.8f30456d318d403b91a1ec5d2ea38af9,346633.62,393304.0,3.0
LogPlayerTakeDamage,1538168209490,account.372e2dafa5bc45f5872e111a268ec786,312043.2,514245.88,3.0
LogPlayerPosition,1538168209643,account.372e2dafa5bc45f5872e111a268ec786,312039.0,514261.78,3.0
LogItemUse,1538168209674,account.61431ed859fe4a44961b86035ad24726,305573.84,383862.44,3.0
LogPlayerPosition,1538168209680,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogPlayerTakeDamage,1538168209680,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogPlayerPosition,1538168210018,account.b14e55d66ec546c381dad9d9074e0a5b,194457.73,401939.6,3.0
LogItemAttach,1538168210200,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogItemPickup,1538168210200,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogPlayerPosition,1538168210259,account.da528656f2d84540b509593d2259a839,186474.61,402073.72,3.0
LogItemDrop,1538168210274,account.6592d11f6ea541f4ae7d50fddb1ebfba,268579.1,539869.0,3.0
LogPlayerTakeDamage,1538168210465,account.372e2dafa5bc45f5872e111a268ec786,312078.0,514335.94,3.0
LogPlayerPosition,1538168210694,account.8ceb06cccee44176a77ec4482b7310bd,313083.78,518351.0,3.0
LogPlayerAttack,1538168210695,account.33901cb81e6e4fe480f5f9fb37ce6c5f,311508.84,518767.2,3.0
LogItemUnequip,1538168210695,account.33901cb81e6e4fe480f5f9fb37ce6c5f,311508.84,518767.2,3.0
LogItemEquip,1538168210696,account.33901cb81e6e4fe480f5f9fb37ce6c5f,311508.84,518767.2,3.0
LogPlayerTakeDamage,1538168210696,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogPlayerPosition,1538168210896,account.33901cb81e6e4fe480f5f9fb37ce6c5f,311514.38,518744.1,3.0
LogPlayerAttack,1538168211047,account.6e355a6142e14498b7a42386ea18a04c,312221.38,514749.84,3.0
LogPlayerPosition,1538168211157,account.6f136513d7b34d0296516284108ecbbb,305755.4,383787.78,3.0
LogItemPickup,1538168211303,account.b7a12bf8f452474c8e47d4add686f20a,334101.7,472710.47,3.0
LogPlayerTakeDamage,1538168211472,account.372e2dafa5bc45f5872e111a268ec786,312110.22,514417.1,3.0
LogPlayerAttack,1538168211505,account.91120ae47a154d43b28c6cc4151ae85f,310060.44,519319.34,3.0
LogItemUnequip,1538168211506,account.91120ae47a154d43b28c6cc4151ae85f,310060.44,519319.34,3.0
LogItemEquip,1538168211506,account.91120ae47a154d43b28c6cc4151ae85f,310060.44,519319.34,3.0
LogPlayerAttack,1538168211576,account.8ceb06cccee44176a77ec4482b7310bd,313114.44,518330.06,3.0
LogItemUnequip,1538168211576,account.8ceb06cccee44176a77ec4482b7310bd,313114.44,518330.06,3.0
LogItemEquip,1538168211576,account.8ceb06cccee44176a77ec4482b7310bd,313114.44,518330.06,3.0
LogPlayerPosition,1538168211577,account.61431ed859fe4a44961b86035ad24726,305573.84,383862.44,3.0
LogPlayerTakeDamage,1538168211678,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogPlayerAttack,1538168211695,account.6e355a6142e14498b7a42386ea18a04c,312230.6,514746.94,3.0
LogPlayerPosition,1538168211855,account.8b6c61d8f84242d2924c20fcf1911ded,306414.56,382563.06,3.0
LogPlayerPosition,1538168212028,account.91120ae47a154d43b28c6cc4151ae85f,310039.88,519356.28,3.0
LogPlayerAttack,1538168212151,account.6e355a6142e14498b7a42386ea18a04c,312230.6,514746.94,3.0
LogPlayerTakeDamage,1538168212309,account.6e355a6142e14498b7a42386ea18a04c,312239.44,514744.84,3.0
LogPlayerTakeDamage,1538168212310,account.372e2dafa5bc45f5872e111a268ec786,312110.22,514417.1,3.0
LogPlayerKill,1538168212313,account.372e2dafa5bc45f5872e111a268ec786,310422.06,519304.34,3.0
LogItemDetach,1538168212313,account.372e2dafa5bc45f5872e111a268ec786,312110.22,514417.1,3.0
LogItemDetach,1538168212313,account.372e2dafa5bc45f5872e111a268ec786,312110.22,514417.1,3.0
LogItemDetach,1538168212313,account.372e2dafa5bc45f5872e111a268ec786,312110.22,514417.1,3.0
LogItemDetach,1538168212313,account.372e2dafa5bc45f5872e111a268ec786,312110.22,514417.1,3.0
LogItemDetach,1538168212314,account.372e2dafa5bc45f5872e111a268ec786,312110.22,514417.1,3.0
LogItemPickup,1538168212314,account.372e2dafa5bc45f5872e111a268ec786,312110.22,514417.1,3.0
LogItemDetach,1538168212314,account.372e2dafa5bc45f5872e111a268ec786,312110.22,514417.1,3.0
LogPlayerTakeDamage,1538168212316,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogPlayerKill,1538168212319,account.217f18b21a114fb8a1d84e0c60d11e0e,310913.84,519496.16,3.0
LogItemDetach,1538168212320,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogItemDetach,1538168212320,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogItemDetach,1538168212320,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogItemDetach,1538168212320,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogItemDetach,1538168212321,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogItemDetach,1538168212321,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogItemDetach,1538168212321,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogItemPickup,1538168212321,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogItemDetach,1538168212321,account.217f18b21a114fb8a1d84e0c60d11e0e,309950.16,511377.9,3.0
LogPlayerKill,1538168212328,account.6e355a6142e14498b7a42386ea18a04c,311633.78,518858.66,3.0
LogItemDetach,1538168212328,account.6e355a6142e14498b7a42386ea18a04c,312239.44,514744.84,3.0
LogItemPickup,1538168212329,account.6e355a6142e14498b7a42386ea18a04c,312239.44,514744.84,3.0
LogItemDetach,1538168212329,account.6e355a6142e14498b7a42386ea18a04c,312239.44,514744.84,3.0
LogItemDetach,1538168212329,account.6e355a6142e14498b7a42386ea18a04c,312239.44,514744.84,3.0
LogItemDetach,1538168212329,account.6e355a6142e14498b7a42386ea18a04c,312239.44,514744.84,3.0
LogItemDetach,1538168212329,account.6e355a6142e14498b7a42386ea18a04c,312239.44,514744.84,3.0
LogItemDetach,1538168212329,account.6e355a6142e14498b7a42386ea18a04c,312239.44,514744.84,3.0
LogItemDetach,1538168212329,account.6e355a6142e14498b7a42386ea18a04c,312239.44,514744.84,3.0
LogItemDetach,1538168212329,account.6e355a6142e14498b7a42386ea18a04c,312239.44,514744.84,3.0
LogItemAttach,1538168212536,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogItemPickup,1538168212536,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogPlayerPosition,1538168212808,account.e9b0ce95cff14f439ee2295f9a0b82dc,193774.61,402545.66,3.0
LogItemDrop,1538168213065,account.6f136513d7b34d0296516284108ecbbb,305755.4,383787.78,3.0
LogItemPickup,1538168213433,account.823788e851224330b59b44a27da95662,211892.67,467838.22,3.0
LogItemPickup,1538168213910,account.b7a12bf8f452474c8e47d4add686f20a,334102.53,472710.88,3.0
LogPlayerPosition,1538168213995,account.f2e91d771486447fb8ab505d88016868,298862.88,458786.84,3.0
LogItemUse,1538168214022,account.61431ed859fe4a44961b86035ad24726,305573.84,383862.44,3.0
LogItemDrop,1538168214076,account.b52b3740bcc44aa8abd6208c1d4adfc6,272078.3,540577.75,3.0
LogPlayerPosition,1538168214125,account.9c4e8e0358c84cda80e3ac3126666702,294278.78,453950.9,3.0
LogVehicleRide,1538168214405,account.3a89e13dfda54bcb895726595a07ca03,0.0,0.0,3.0
LogItemDrop,1538168214686,account.9c4e8e0358c84cda80e3ac3126666702,294469.22,454038.62,3.0
LogPlayerPosition,1538168215468,account.2f87a18ceaa34e3aaba2b8272ea4e041,290924.53,450848.84,3.0
LogItemDrop,1538168215526,account.8b6c61d8f84242d2924c20fcf1911ded,305623.6,383759.6,3.0
LogPlayerPosition,1538168215867,account.682c9048f5b44672b1d99d0e314e4277,294000.4,453058.66,3.0
LogPlayerPosition,1538168216137,account.a418112c51d34450b189f9ca779953cb,346218.9,391398.4,3.0
LogPlayerPosition,1538168216416,account.8f30456d318d403b91a1ec5d2ea38af9,344707.75,395431.06,3.0
LogPlayerPosition,1538168216490,account.58bae4eac7344212bdae3c03f6688908,345684.06,392674.78,3.0
LogPlayerPosition,1538168216490,account.2c0efbc50b5c4d6890345f7af6619a98,210802.92,467344.03,3.0
LogPlayerPosition,1538168216490,account.b7a12bf8f452474c8e47d4add686f20a,334109.03,472713.78,3.0
LogPlayerPosition,1538168216490,account.3a89e13dfda54bcb895726595a07ca03,237359.06,539073.44,3.0
LogItemDrop,1538168216702,account.b7a12bf8f452474c8e47d4add686f20a,334104.22,472711.62,3.0
LogPlayerPosition,1538168216861,account.b98ff2e52c124950921b776688ed4de0,331244.44,473275.28,3.0
LogPlayerPosition,1538168216861,account.b52b3740bcc44aa8abd6208c1d4adfc6,271556.06,540754.44,3.0
LogPlayerPosition,1538168216861,account.6592d11f6ea541f4ae7d50fddb1ebfba,268580.03,539866.1,3.0
LogPlayerPosition,1538168216861,account.c063f69c171b4de2b8d4bd405d7c7d4b,210714.17,468527.9,3.0
LogPlayerPosition,1538168216861,account.a0692029650b42e18edf5c7d1ef21ccb,330493.03,473660.62,3.0
LogPlayerPosition,1538168216861,account.0c01655d1e2c4b908a1c4d3f55aad29c,213834.1,466410.56,3.0
LogPlayerPosition,1538168216861,account.72bb9b59202c40cbb37ef820f434a330,331544.84,472716.94,3.0
LogPlayerPosition,1538168216861,account.823788e851224330b59b44a27da95662,211735.03,467865.72,3.0
LogPlayerLogout,1538168216943,account.217f18b21a114fb8a1d84e0c60d11e0e,0.0,0.0,3.0
LogPlayerLogout,1538168217370,account.d22b2c9e45a94393ba2561143d480eb2,0.0,0.0,3.0
LogItemPickup,1538168217470,account.b7a12bf8f452474c8e47d4add686f20a,334104.22,472711.62,3.0
LogPlayerPosition,1538168217623,account.a4a576f4eeaa47d2868da7cf87b3d36f,247364.86,533553.25,3.0
LogPlayerPosition,1538168217849,account.58d9b0de1b44427187ce530854f578ec,245650.89,534872.7,3.0
LogItemPickup,1538168217942,account.b7a12bf8f452474c8e47d4add686f20a,334104.22,472711.62,3.0
LogPlayerLogout,1538168218043,account.372e2dafa5bc45f5872e111a268ec786,0.0,0.0,3.0
LogPlayerPosition,1538168218156,account.5df53cd7d6e44612aaccbb0e1cd8c33c,249594.64,528966.44,3.0
LogItemDetach,1538168219128,account.5df53cd7d6e44612aaccbb0e1cd8c33c,249594.64,528966.44,3.0
LogItemAttach,1538168219128,account.5df53cd7d6e44612aaccbb0e1cd8c33c,249594.64,528966.44,3.0
LogItemPickup,1538168219128,account.5df53cd7d6e44612aaccbb0e1cd8c33c,249594.64,528966.44,3.0
LogPlayerPosition,1538168219183,account.6e355a6142e14498b7a42386ea18a04c,312239.44,514744.84,3.0
LogItemUse,1538168219447,account.61431ed859fe4a44961b86035ad24726,305573.84,383862.44,3.0
LogPlayerLogout,1538168219467,account.6e355a6142e14498b7a42386ea18a04c,0.0,0.0,3.0
LogItemPickup,1538168219533,account.b7a12bf8f452474c8e47d4add686f20a,334104.22,472711.62,3.0
LogPlayerPosition,1538168220025,account.b14e55d66ec546c381dad9d9074e0a5b,194059.06,401618.03,3.0
LogItemAttach,1538168220073,account.61431ed859fe4a44961b86035ad24726,305573.84,383862.44,3.0
LogItemPickup,1538168220073,account.61431ed859fe4a44961b86035ad24726,305573.84,383862.44,3.0
LogPlayerPosition,1538168220251,account.da528656f2d84540b509593d2259a839,188066.81,397466.22,3.0
LogItemDetach,1538168220339,account.682c9048f5b44672b1d99d0e314e4277,294375.72,453908.47,3.0
LogItemAttach,1538168220340,account.682c9048f5b44672b1d99d0e314e4277,294375.72,453908.47,3.0
LogItemPickup,1538168220340,account.682c9048f5b44672b1d99d0e314e4277,294375.72,453908.47,3.0
LogPlayerPosition,1538168220674,account.8ceb06cccee44176a77ec4482b7310bd,312333.8,516082.3,3.0
LogPlayerPosition,1538168220892,account.33901cb81e6e4fe480f5f9fb37ce6c5f,312148.38,514764.84,3.0
LogPlayerPosition,1538168221138,account.6f136513d7b34d0296516284108ecbbb,305676.47,383675.62,3.0
LogPlayerPosition,1538168221571,account.61431ed859fe4a44961b86035ad24726,305573.84,383862.44,3.0
LogPlayerPosition,1538168221856,account.8b6c61d8f84242d2924c20fcf1911ded,305780.66,383640.28,3.0
LogPlayerPosition,1538168222039,account.91120ae47a154d43b28c6cc4151ae85f,309427.2,515028.62,3.0
LogItemPickup,1538168222096,account.b52b3740bcc44aa8abd6208c1d4adfc6,271092.94,540201.6,3.0
LogItemPickup,1538168222433,account.b52b3740bcc44aa8abd6208c1d4adfc6,271092.94,540201.6,3.0
LogItemUnequip,1538168222668,account.b14e55d66ec546c381dad9d9074e0a5b,194059.06,401618.03,3.0
LogItemEquip,1538168222668,account.b14e55d66ec546c381dad9d9074e0a5b,194059.06,401618.03,3.0
LogItemUnequip,1538168222692,account.be41d13162134b1693ec0c23f9da9613,539983.3,495008.78,3.0
LogItemUnequip,1538168222692,account.be41d13162134b1693ec0c23f9da9613,539983.3,495008.78,3.0
LogItemUnequip,1538168222692,account.be41d13162134b1693ec0c23f9da9613,539983.3,495008.78,3.0
LogItemUnequip,1538168222693,account.be41d13162134b1693ec0c23f9da9613,539983.3,495008.78,3.0
LogItemUnequip,1538168222693,account.be41d13162134b1693ec0c23f9da9613,539983.3,495008.78,3.0
LogItemUnequip,1538168222693,account.3ddc2017cb1b480a9e5e3df07f9818ee,541666.56,496411.5,3.0
LogItemUnequip,1538168222694,account.3ddc2017cb1b480a9e5e3df07f9818ee,541666.56,496411.5,3.0
LogItemUnequip,1538168222694,account.3ddc2017cb1b480a9e5e3df07f9818ee,541666.56,496411.5,3.0
LogItemUnequip,1538168222695,account.3ddc2017cb1b480a9e5e3df07f9818ee,541666.56,496411.5,3.0
LogItemUnequip,1538168222695,account.3ddc2017cb1b480a9e5e3df07f9818ee,541666.56,496411.5,3.0
LogItemUnequip,1538168222695,account.3ddc2017cb1b480a9e5e3df07f9818ee,541666.56,496411.5,3.0
LogItemUnequip,1538168222695,account.3ddc2017cb1b480a9e5e3df07f9818ee,541666.56,496411.5,3.0
LogItemDetach,1538168222775,account.33901cb81e6e4fe480f5f9fb37ce6c5f,312157.66,514775.2,3.0
LogItemAttach,1538168222775,account.33901cb81e6e4fe480f5f9fb37ce6c5f,312157.66,514775.2,3.0
LogItemPickup,1538168222776,account.33901cb81e6e4fe480f5f9fb37ce6c5f,312157.66,514775.2,3.0
LogPlayerPosition,1538168222797,account.e9b0ce95cff14f439ee2295f9a0b82dc,194535.44,401439.72,3.0
LogItemDrop,1538168223417,account.8b6c61d8f84242d2924c20fcf1911ded,305780.66,383640.28,3.0
LogItemDrop,1538168223520,account.b98ff2e52c124950921b776688ed4de0,331297.34,473200.47,3.0
LogItemDetach,1538168223970,account.6592d11f6ea541f4ae7d50fddb1ebfba,270102.84,539835.5,3.0
LogItemAttach,1538168223971,account.6592d11f6ea541f4ae7d50fddb1ebfba,270102.84,539835.5,3.0
LogItemPickup,1538168223971,account.6592d11f6ea541f4ae7d50fddb1ebfba,270102.84,539835.5,3.0
LogItemDrop,1538168223973,account.b98ff2e52c124950921b776688ed4de0,331297.34,473200.47,3.0
LogPlayerPosition,1538168223993,account.f2e91d771486447fb8ab505d88016868,298948.22,459235.3,3.0
LogPlayerPosition,1538168224118,account.9c4e8e0358c84cda80e3ac3126666702,297194.66,456739.3,3.0
LogItemPickup,1538168224279,account.b52b3740bcc44aa8abd6208c1d4adfc6,271079.47,540201.1,3.0
LogItemPickup,1538168224310,account.8ceb06cccee44176a77ec4482b7310bd,312141.38,514460.03,3.0
LogPlayerAttack,1538168224501,account.da528656f2d84540b509593d2259a839,189097.31,397551.34,3.0
LogItemPickup,1538168224504,account.8ceb06cccee44176a77ec4482b7310bd,312153.2,514445.28,3.0
LogItemDrop,1538168224612,account.b98ff2e52c124950921b776688ed4de0,331297.34,473200.47,3.0
LogItemPickup,1538168224647,account.b52b3740bcc44aa8abd6208c1d4adfc6,271079.47,540201.1,3.0
LogPlayerAttack,1538168224851,account.e9b0ce95cff14f439ee2295f9a0b82dc,194519.95,401358.28,3.0
LogPlayerAttack,1538168224953,account.e9b0ce95cff14f439ee2295f9a0b82dc,194528.17,401346.47,3.0
LogItemPickup,1538168225076,account.a0692029650b42e18edf5c7d1ef21ccb,331220.62,473177.34,3.0
LogItemPickup,1538168225129,account.6592d11f6ea541f4ae7d50fddb1ebfba,270102.47,539833.4,3.0
LogPlayerAttack,1538168225163,account.e9b0ce95cff14f439ee2295f9a0b82dc,194529.47,401344.56,3.0
LogPlayerAttack,1538168225264,account.e9b0ce95cff14f439ee2295f9a0b82dc,194529.78,401344.16,3.0
LogPlayerPosition,1538168225486,account.2f87a18ceaa34e3aaba2b8272ea4e041,290842.53,450733.56,3.0
LogItemPickup,1538168225567,account.6592d11f6ea541f4ae7d50fddb1ebfba,270102.47,539833.4,3.0
LogVehicleLeave,1538168225617,account.3a89e13dfda54bcb895726595a07ca03,0.0,0.0,3.0
LogPlayerPosition,1538168225853,account.682c9048f5b44672b1d99d0e314e4277,293757.9,452720.9,3.0
LogPlayerPosition,1538168226176,account.a418112c51d34450b189f9ca779953cb,344410.28,396811.5,3.0
LogItemPickup,1538168226288,account.a0692029650b42e18edf5c7d1ef21ccb,331220.62,473177.34,3.0
LogPlayerPosition,1538168226396,account.8f30456d318d403b91a1ec5d2ea38af9,341184.5,399693.2,3.0
LogItemAttach,1538168226409,account.8ceb06cccee44176a77ec4482b7310bd,312145.03,514412.5,3.0
LogItemPickup,1538168226410,account.8ceb06cccee44176a77ec4482b7310bd,312145.03,514412.5,3.0
LogPlayerPosition,1538168226496,account.2c0efbc50b5c4d6890345f7af6619a98,210858.08,467908.56,3.0
LogPlayerPosition,1538168226496,account.3a89e13dfda54bcb895726595a07ca03,245224.95,535649.06,3.0
LogPlayerPosition,1538168226496,account.58bae4eac7344212bdae3c03f6688908,343049.22,397641.06,3.0
LogPlayerPosition,1538168226496,account.b7a12bf8f452474c8e47d4add686f20a,333996.66,472741.62,3.0
LogItemPickup,1538168226633,account.a0692029650b42e18edf5c7d1ef21ccb,331220.62,473177.34,3.0
LogItemDetach,1538168226819,account.6f136513d7b34d0296516284108ecbbb,305676.47,383675.62,3.0
LogItemAttach,1538168226820,account.6f136513d7b34d0296516284108ecbbb,305676.47,383675.62,3.0
LogItemPickup,1538168226820,account.6f136513d7b34d0296516284108ecbbb,305676.47,383675.62,3.0
LogPlayerPosition,1538168226872,account.b98ff2e52c124950921b776688ed4de0,331323.75,473201.06,3.0
LogPlayerPosition,1538168226872,account.823788e851224330b59b44a27da95662,210919.88,467976.6,3.0
LogPlayerPosition,1538168226872,account.b52b3740bcc44aa8abd6208c1d4adfc6,271079.47,540201.1,3.0
LogPlayerPosition,1538168226872,account.6592d11f6ea541f4ae7d50fddb1ebfba,270101.16,539825.9,3.0
LogPlayerPosition,1538168226872,account.c063f69c171b4de2b8d4bd405d7c7d4b,213773.8,469376.9,3.0
LogPlayerPosition,1538168226872,account.0c01655d1e2c4b908a1c4d3f55aad29c,212523.08,467651.75,3.0
LogPlayerPosition,1538168226873,account.a0692029650b42e18edf5c7d1ef21ccb,331220.62,473177.34,3.0
LogPlayerPosition,1538168226873,account.72bb9b59202c40cbb37ef820f434a330,331312.72,473121.84,3.0
LogItemDrop,1538168226989,account.823788e851224330b59b44a27da95662,210919.88,467976.6,3.0
LogPlayerPosition,1538168227640,account.a4a576f4eeaa47d2868da7cf87b3d36f,248677.94,532700.06,3.0
LogPlayerPosition,1538168227874,account.58d9b0de1b44427187ce530854f578ec,247899.38,532090.25,3.0
LogItemAttach,1538168227920,account.a0692029650b42e18edf5c7d1ef21ccb,331220.62,473177.34,3.0
LogItemPickup,1538168228093,account.2c0efbc50b5c4d6890345f7af6619a98,210858.08,467908.56,3.0
LogPlayerPosition,1538168228146,account.5df53cd7d6e44612aaccbb0e1cd8c33c,251273.5,526891.7,3.0
LogItemDetach,1538168228532,account.a0692029650b42e18edf5c7d1ef21ccb,331220.62,473177.34,3.0
LogItemAttach,1538168228532,account.a0692029650b42e18edf5c7d1ef21ccb,331220.62,473177.34,3.0
LogItemDrop,1538168228598,account.6f136513d7b34d0296516284108ecbbb,305676.47,383675.62,3.0
LogItemPickup,1538168228699,account.b52b3740bcc44aa8abd6208c1d4adfc6,271080.66,540201.2,3.0
LogItemAttach,1538168229569,account.a0692029650b42e18edf5c7d1ef21ccb,331220.62,473177.34,3.0
LogItemPickup,1538168229675,account.8b6c61d8f84242d2924c20fcf1911ded,305787.22,383672.44,3.0
LogPlayerPosition,1538168230036,account.b14e55d66ec546c381dad9d9074e0a5b,195158.17,401490.56,3.0
LogItemDrop,1538168230050,account.b7a12bf8f452474c8e47d4add686f20a,334000.44,472743.5,3.0
